,SMA,ECadherin,Cytokeratin,HLADR,Vimentin,CD28,CD15,CD45RA,CD66b,CD20,CD68,CD4,CD8,CD11c,CD45RO,CD3,IFNg,TCF1,CD14,CD56,PD1,CD45,PNAd,CD31,size
0,0.43615167537774463,1.6957512284741387,3.380825828658891,3.6869844718513676,5.209345125216379,0.5820392298791669,0.2799802657546624,2.5549596314077387,0.25070761249617807,2.962540210806798,1.5676938619575382,1.0277407094713045,0.8627201747831557,1.48040990008365,2.675836421777933,1.743365571828571,1.6111565545962592,2.1384280946467147,2.9004138597768683,3.404185493290756,0.37919964859057775,2.135578909815645,0.3641614026723442,1.4675995053725686,54.714407377348245
1,0.4261664470616858,0.6433622924043085,2.581111396660921,5.17229084709484,5.281064957063108,0.7410921845717617,0.3427015665691723,4.06269682528409,0.44187232015392647,5.040945347491061,1.6421994976265326,0.7636665270204287,1.04982283769575,1.0119933406966917,2.7890956907155386,1.4041928438430116,1.7126125961586343,0.8423164997326946,2.5891815265562417,2.8765803213619163,0.3481528375284218,2.602187941917123,0.4381076106474705,1.2125012857980269,46.68127938742663
2,0.27782269245245533,0.46241408158132696,1.6153850102509886,4.54043559768625,3.8380648319851716,0.3102606617396475,0.15368154448462618,3.804855139647593,0.2544779066572316,4.634441308349636,1.2391733388143376,0.46556309488323594,0.642209998230523,0.6967458784624297,1.9414523256365894,0.7611175002334829,0.35876563891667707,0.44702624203481534,2.1616739580099202,2.6367577924863688,0.18860207053881045,2.4595565567528492,0.33696687305876805,0.9956664735488517,43.0036452539473
3,0.37766661953321445,0.6503588113885297,2.282852481235619,4.48267287103728,4.524768861722199,0.6974635420068654,0.21771940736478046,3.488007315529872,0.311897637708701,4.728255248019752,1.477481204901794,2.0971573869089077,0.9054555877412084,1.089262927951905,4.023251083449631,3.190345725924534,1.5131036922338148,1.996169925872027,2.689250773409802,3.0005930538450407,2.227999913869567,2.7821759427853237,0.43414927598001213,1.1246701216408777,44.09070784492869
4,0.3122207738776296,0.6812549696467908,1.434016095982769,1.9316564628624713,3.7779769781497556,0.17979839380166612,0.07252162999773412,1.4302210063775167,0.08037702446560731,1.277353690222508,0.6122875845420881,0.43579356198854763,0.3862768353981523,0.495507882301809,1.8539336774167239,0.7610438045944147,0.20957958663178905,0.8590763265460478,2.0501195308231797,2.616023267603382,0.1418258603429074,1.5676947969265214,0.2360087036657716,0.9702181471704917,38.11255058017669
5,0.40162737949495386,0.6091982243382053,1.571020338103786,3.574127586133053,4.519112986951055,0.36665120798520745,0.1297907310013394,2.8382203143479856,0.15744899265802187,3.4296177184983616,1.2631240162142963,1.1428112637348875,0.8022964668650029,1.3724612699705707,2.712830038321898,1.618024587236371,0.38496495255395025,1.0602493827752633,2.7328808772767794,3.0007827814402583,0.26114218402714934,2.1675746156943463,0.3060880880653992,1.0365593294234123,38.28346781338707
6,0.479392176735681,0.6760672852012793,1.6219466624284775,4.0013846019633466,4.668316735293579,0.5363068198379584,0.17577377946736794,3.262305388872563,0.22968264331237034,4.034141676338969,1.6627356457876503,1.9823836992052475,1.442634512581575,2.2508594566397853,3.6764842601536207,2.3458841371946257,0.49529791055274136,1.5584033758535345,3.143157182462609,3.4809705051217676,0.565425678407372,2.7151142592714645,0.43218680128091663,1.210875981949623,38.76626636783255
7,0.3843743766640193,0.6030370103074376,2.60525383242556,4.4809274896943165,3.4388602576835927,0.32028416842840435,0.143915835707483,3.4999431924427324,0.31002716330619823,4.799520627599615,1.4368410391321575,0.6450449018807874,0.8632091528083874,0.8824657090707984,2.5966679297985227,1.2603975931366966,1.8342485359992167,1.677523895914035,2.4109174733876557,2.78607873120168,0.35284218167612996,2.2929936219622764,0.35784380479536704,1.0464609661772077,63.01371575086883
8,0.341919893526966,0.4884720382952974,1.7030242333108583,2.9206043885668946,4.69817480217027,0.5117686473530357,0.14908301494333553,2.511332551979175,0.13924701204248205,2.5633173090107952,0.8477116404461112,2.089729624598204,1.2896304864179848,0.8931556806815159,3.625792057208758,2.6523641736362924,0.44358166809521604,2.053874859521842,2.337438700840078,2.7215342432610674,0.33763736785611337,2.5300187107136543,0.35084250757312807,0.9769734570774917,42.48245722546772
9,1.4521019286768617,0.8677483955584313,2.1673208892288036,2.685824396761469,6.155394703384168,1.0322059834109727,0.4532937008739727,1.6897204186299846,0.31840831912579337,1.7066360877145466,1.425682457277159,0.6779351381570018,0.691302960039185,0.7001060737998269,2.659182589338518,1.569146028780724,1.1472559879585926,1.230454315259137,3.175341849921882,2.9408605077384635,0.2741677903733365,1.6576653521416354,0.5233857957651686,1.8404853987940013,38.3876287795971
10,0.32255747881091446,1.9974205389952329,3.5238543190968596,2.7767864828023674,2.0705983187857524,0.1565356669820696,0.06024517313576157,0.9506238131163848,0.13167427821267907,1.3724975238384327,1.1347137667826388,0.6242048823507703,0.6213579243302529,1.2832250486156824,2.1520402029421293,0.989730039781363,0.49004525807351196,1.0815531554781252,2.517613311508571,3.291383972176242,0.23616238811087983,1.6897187559362994,0.2531002077360054,1.0876307194204793,56.545924890406155
11,0.33688892648439894,0.4529288444661686,1.5587294261636915,3.4375705952408677,3.608149503808333,0.28917322465370426,0.07535093726370576,2.8587797167449653,0.1276768413582329,3.588635090663635,0.8005183153008966,1.9104660418244,0.699273831550535,1.1204890599322097,3.6033515042122164,1.9196409916581385,0.2561503695452333,1.6625557236099326,2.098253293688027,2.798208745129615,0.81587588506021,2.7373160519740254,0.377780287488592,1.0046095017571985,42.68859021163547
12,0.297103440920827,0.4083022967026991,1.4825324896928134,3.6708916669023686,3.4119462639059908,0.2048320326007389,0.09055465455820834,3.1985278561220922,0.1271780885278138,3.731499893172757,0.7651818577119592,0.6899551519929574,0.5399121638068033,0.7115875224389717,2.2138649596009783,0.7571188617697379,0.20685524762851012,0.6516635918015236,1.9295745164184142,2.5320737326254585,0.20816684156716855,2.353413024217421,0.3049936910020229,0.9887749331559605,41.54219767609803
13,0.4672653427897883,0.6667402343652363,2.4285694126843937,4.188883809091995,5.66811778248547,0.8924733123908296,0.3562263670467511,3.524051824791069,0.33165181615716444,4.295183399448431,1.5658162507299846,1.4355403735425862,1.3653224465941476,1.3319595663072157,3.3857761859984636,2.6958046914855784,1.6095121662082434,1.281667048659286,2.7551755056478395,2.839001232825526,0.4034429550408489,2.464593855794043,0.4356892077366306,1.148281444644891,43.08032825544396
14,0.3059242108634018,0.5927342283538717,1.637690377867915,4.634250896089445,4.132241240678844,0.39289561543966517,0.17474737463522405,3.8097364227001553,0.3102619638425726,4.806134500082087,1.608745133319161,1.133362135887463,0.9166774216249993,1.8051799404562794,2.755869470608898,1.4423742074784904,0.4409785610230114,0.8726880092456784,2.7083581643359187,2.9723804832078384,0.4543829037161025,2.6131511555491582,0.3701963567384409,1.0760543240669633,43.78777434720794
15,0.47329184188702883,0.9075200392312195,2.4992304840146082,4.704178555736524,6.085592564205871,1.1288867229438584,0.5063222555489096,3.4835852512185044,0.4606757447893643,4.5023812916390336,2.398278818264961,1.6934411429171483,1.2775603790178267,2.5923310613577946,3.3268855029685733,2.391241793802743,1.850269503457813,1.5235672464662637,3.412758823994892,3.302486824096394,0.5452278325869484,2.6560474109202463,0.47245000375550594,1.4215715460100875,36.23106432883118
16,0.5322682459247476,0.6999004731052929,2.519918005618718,3.9560019158932054,5.9239425667168675,1.1847932033964748,0.4263732601548622,3.2183307934268384,0.354850869615434,3.9974204497780983,1.5448647739772197,2.3585195859936015,1.668614324670878,1.726621744417083,4.0988291794489875,3.522184578755654,1.8069684716543735,2.207481129589585,2.9577468714153365,3.1237177294707545,0.7495484097715067,2.798949473850897,0.5089978186746471,1.324522575411424,46.525260266045464
17,0.4966858992639666,0.592906889762202,2.37992949875745,2.988896878113896,5.665031703370366,0.9900788364936539,0.30599471271215306,2.5824944281937556,0.22264878698943358,2.8438331790336298,1.0059791511033511,2.2677160231049944,1.3743114655449256,0.930059015172147,3.9134710155957855,3.433761449160571,1.5225400728385137,2.3953684785977885,2.5959921603373046,2.8201531548234433,0.480529123049608,2.5170302250864616,0.42909831517865915,1.0530856185291404,44.563534114298186
18,0.3267484088899679,0.6809514951982576,1.4135876188089938,3.9660903495133253,4.645745800410581,0.3711689945364907,0.16484904008912427,3.141961850463725,0.23032307152522272,4.025224611012882,1.7705200982894225,0.7872760495609846,0.6300942068480603,2.0418321398582497,2.2612318810091203,1.1079869305267156,0.4080909371450723,0.9724546415942055,2.921191520713636,2.8995009780310816,0.19216546336105345,2.032382080817917,0.29378821738206173,0.9905899830663633,50.27051285505759
19,0.42754863344492683,0.541740057799759,2.4222860239729083,4.3300749548137505,5.163207384055192,0.6042662824719831,0.24907283331559177,3.6359194594227886,0.2677063718763615,4.357547822494321,1.2349565869813395,0.6454255479943874,0.7958340151017271,0.7160054872074778,2.8597431252419225,1.5916469897995253,1.4511742424951104,0.82973377109437,2.357265420398748,2.54736740157264,0.2653046048786864,2.2896771787011754,0.37977147950120643,1.0239681987839646,37.89251045647976
